更新时间,#genre#
20260207 21:28,url

RespoTime,whitelist,#genre#
3252.29ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi-4.php
3254.91ms,港片大赏,https://www.goodiptv.club/huya/30631706
3255.22ms,「B站」JJ斗地主,https://live.iill.top/bilibili/22021983
3256.25ms,内江资中综合,http://zzpull.zzrmtzx.cn/live/75c3758a0193100092e8cea100000000.flv?wsSecret=bc7b7fbf1ebd61eb794baf5495cf47ca&wsTime=2019657600
3257.32ms,可乐电影o,https://www.goodiptv.club/huya/29598686
3257.65ms,阿柴电影,https://www.goodiptv.club/huya/29402497
3263.43ms,福建综合,http://8.138.7.223/tv/fjtv.php?id=4
3265.40ms,张伟丽MMA,http://dxa.yiandrive.com:39319/huya/134769
3265.60ms,武清电视台|澜露直播,https://tvpull.smartwq.cn/wqlive/convergencemedia.flv
3267.54ms,港风女神,https://www.goodiptv.club/huya/23728689
3267.60ms,「北京」交通广播,https://tv.iill.top/fm/354?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3269.02ms,秦安综合,rtmp://play.kankanlive.com/live/1680577080200944
3269.75ms,廣東民生,https://t.freetv.fun/live/yan-dong-min-sheng-2.php
3270.36ms,周润发-赌神,https://www.goodiptv.club/huya/30631745
3271.32ms,平凉新闻综合,rtmp://play.kankanlive.com/live/1694661314645984
3273.26ms,「斗鱼」穿越火线_𝟙,http://live.iill.top/douyu.php?id=605964
3275.68ms,我是小鲜肉,https://www.goodiptv.club/huya/20432235
3277.47ms,一起看看球,https://www.goodiptv.club/huya/29982695
3278.18ms,句容党建,http://43.251.226.89:8080/play/533.m3u8
3281.21ms,安徽衛視,https://t.freetv.fun/live/an-hui-wei-shi-12.php
3282.01ms,成都简阳新闻综合,http://jypull.jianyangrongmei.cn/live/fb9eea7d019310009e23a40200000000.flv?wsSecret=63f700d781b82eaf42b4fa7e83212737&wsTime=2019657600
3283.34ms,武清电视台,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
3284.31ms,「央广」神州之声,https://tv.iill.top/fm/644?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3287.23ms,千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
3289.00ms,治愈•放松「音乐」,https://live.iill.top/huya/21241811
3291.82ms,电视城打工人,https://www.goodiptv.club/huya/23824171
3292.99ms,狙佬-zuener,http://dxa.yiandrive.com:39319/bilibili/5513659
3296.44ms,祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd
3298.86ms,狗哥探案,https://www.goodiptv.club/huya/29484323
3303.39ms,北京纪实科教,http://8.138.7.223/tv/bj.php?id=0009
3304.20ms,小糯米丿,https://www.goodiptv.club/huya/128391
3305.91ms,定西综合|澜露直播,https://play.kankanlive.com/live/1745232061100288.m3u8
3305.94ms,淮安新闻综合,http://tvbox6.icu/tv/migu.php?id=haxwzh
3310.68ms,随风蛮王,http://dxa.yiandrive.com:39319/huya/387067
3316.04ms,CCTV4,http://tvbox6.icu/tv/migu.php?id=cctv4a
3317.48ms,风云剧场,http://120.238.94.10:9901/tsfile/live/1090_1.m3u8
3318.00ms,宝莲灯,http://dxa.yiandrive.com:39319/huya/21059563
3318.95ms,神雕侠侣,https://live.iill.top/huya/11352964
3320.53ms,台視HD,rtmp://f13h.mine.nu:1935/sat/tv071
3321.56ms,台視HD,rtmp://f13h.mine.nu/sat/tv071
3326.13ms,尐饭团,https://www.goodiptv.club/huya/11352907
3328.48ms,好汉来也,https://www.goodiptv.club/huya/23652426
3331.45ms,CCTV8,https://ldocctvwbcdtxy.liveplay.myqcloud.com/ldocctvwbcd/cdrmldcctv8_1_hd.m3u8
3332.41ms,荒野求生影视,https://www.goodiptv.club/huya/24766781
3333.52ms,简阳新闻综合,http://8.138.7.223/tv/cditv.php?id=jyxwzh
3335.74ms,陕西省歌舞剧院,http://dxa.yiandrive.com:39319/douyin/50040079511
3336.38ms,肥猫观影,https://www.goodiptv.club/huya/24152470
3337.51ms,武侯电视台,http://8.138.7.223/tv/cditv.php?id=whtv
3340.54ms,鹏友说电影,https://www.goodiptv.club/huya/29340612
3341.34ms,李大湿,https://www.goodiptv.club/huya/11342417
3341.72ms,HaNnnnn_,http://dxa.yiandrive.com:39319/douyin/60521315648
3343.37ms,北京卫视|澜露直播,http://m.061899.xyz/mg/bjws
3343.66ms,千里,https://www.goodiptv.club/huya/20985776
3344.53ms,李连杰,https://live.iill.top/huya/11342390
3346.53ms,「B站」JJ斗地主,http://live.iill.top/bilibili.php?id=22021983
3347.75ms,芮橙说剧,https://www.goodiptv.club/huya/30287258
3350.62ms,「B站」王者荣耀 𝟚,http://dxa.yiandrive.com:39319/bilibili/21654762
3353.77ms,云南丽江玉龙雪山草甸,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
3354.69ms,招远综艺|澜露直播,http://1.94.31.214/php/qilu.php?id=ytzyzy
3355.15ms,春水不服食,https://www.goodiptv.club/huya/30951533
3356.83ms,经典剧集✔原,https://live.ottiptv.cc/douyu/6863367
3359.29ms,哀是麦子的球迷,https://www.goodiptv.club/huya/16162176
3360.32ms,听见歌声,https://www.goodiptv.club/huya/21241793
3363.19ms,小虎牙-QGOoMx3C4k,https://www.goodiptv.club/huya/20985822
3364.44ms,止戈电影,http://dxa.yiandrive.com:39319/huya/19863777
3366.72ms,美少女咸儿,https://www.goodiptv.club/huya/11336572
3368.15ms,「斗鱼」跑跑卡丁车,https://live.iill.top/douyu/7722576
3368.82ms,福州生活,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8
3370.93ms,鳳凰資訊HD,https://t.freetv.fun/live/feng-huang-zi-xun-6.php
3371.07ms,清廉曲靖|澜露直播,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092430?key=381433e8b3ed3e1a&pushSource=eyJzaWQiOiJxanJiIiwibGl2ZUlEIjoiMTgzMDExIiwicHVzaFR5cGUiOiJjdXN0b20iLCJkZXZpY2UiOiJPQlMiLCJ1aWQiOiIzMSJ9
3372.76ms,DAZN 2(TW),rtmp://f13h.mine.nu/sat/tv741
3374.11ms,Futurama,rtmp://vkvsd80.okcdn.ru/playback/9231228939170?stkn=uFv9-KNKZdHPR_25KX-aJxQWzQScl0lMDt7lIp3XdMBfKiZ_ef4ux87TNStrYusKJOqLIMnt3_w&uid=0&sp=uid,sp&sig=vlibqm4nyu
3374.53ms,解说_电影狂人,https://live.metshop.top/huya/18715610
3374.70ms,「央广」经典音乐广播,https://tv.iill.top/fm/642?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3375.03ms,剧说有惊喜,https://www.goodiptv.club/huya/30339670
3375.31ms,海南卫视,https://migu.188766.xyz/?migutoken=6460bfb6b13beee76af81af092679590&id=hn_hnws&type=sz
3375.49ms,DAZN 1(TW),rtmp://f13h.mine.nu/sat/tv731
3375.68ms,CCTV15,https://t.freetv.fun/live/cctv15-8.php
3377.20ms,果子山薩科,https://www.goodiptv.club/huya/26355823
3377.47ms,阿光影视,https://www.goodiptv.club/huya/30292086
3379.29ms,奇思妙想8,https://www.goodiptv.club/huya/30080192
3380.98ms,是红鲤鱼绿鲤鱼与驴,https://www.goodiptv.club/huya/21059561
3382.37ms,西藏卫视FHD,http://106.53.99.30/tv/api.php?id=xzws
3382.70ms,「B站」无畏契约,https://live.iill.top/bilibili/22908869
3382.78ms,堆堆看港剧,https://www.goodiptv.club/huya/23902225
3383.09ms,撸Sir,http://dxa.yiandrive.com:39319/bilibili/13233348
3386.45ms,拾光剧场,https://www.goodiptv.club/huya/30539264
3389.75ms,深圳卫视,http://120.238.94.82:9901/tsfile/live/1065_1.m3u8
3390.11ms,风云足球,https://live.goodiptv.club/api/yqgd.php?id=fyzq
3394.06ms,鳳凰衛視中文,https://t.freetv.fun/live/feng-huang-zhong-wen-7.php
3394.07ms,冬日暖心猫,https://www.goodiptv.club/huya/29982669
3394.12ms,视死思项羽,https://www.goodiptv.club/huya/29982655
3396.69ms,苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
3398.28ms,武林萌主唐小姐,https://www.goodiptv.club/huya/11336726
3399.36ms,爱情电影放映厅,https://www.goodiptv.club/huya/29982639
3406.25ms,冯小刚-导演,https://www.goodiptv.club/huya/30631756
3406.76ms,河北卫视,http://112.123.243.37:50085/tsfile/live/0018_1.m3u8
3408.07ms,TVB赛马,http://rihou.cc:555/tv/[Bx]无线赛马
3410.15ms,怡怡爱喝奶茶,https://www.goodiptv.club/huya/31087618
3415.15ms,法治天地,http://z.b.bkpcp.top/m.php?id=fztd
3419.34ms,TVP2,https://strims.top/tv/tvp2.m3u8
3419.46ms,ABC TV,https://t.freetv.fun/live/tvp-abc.php
3420.40ms,晶晶舔奶盖,https://www.goodiptv.club/huya/31040488
3421.04ms,电影最TOP,https://www.goodiptv.club/huya/11774959
3421.40ms,迷你鱼,https://www.goodiptv.club/huya/20985773
3423.67ms,YJ-无语凝烟,https://www.goodiptv.club/huya/26355856
3424.44ms,狗哥吃火锅2,https://www.goodiptv.club/huya/21059624
3428.08ms,四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8
3428.59ms,天映频道,http://php.jdshipin.com:8880/smt.php?id=Celestial
3430.33ms,江西衛視,https://t.freetv.fun/live/jiang-xi-wei-shi-2.php
3431.02ms,永昌综合,rtmp://play.kankanlive.com/live/1652755738635915
3432.45ms,安徽-黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
3434.57ms,CCTV2,http://tvbox6.icu/tv/migu.php?id=cctv2
3436.56ms,亮哥讲电影2,https://www.goodiptv.club/huya/29982687
3438.58ms,海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd
3441.13ms,斌哥漫说,https://www.goodiptv.club/huya/18632116
3441.16ms,解说_阿翔说电影,https://live.metshop.top/huya/16868935
3443.30ms,粤语电影丶1226741,https://live.ottiptv.cc/douyu/1226741
3446.96ms,「斗鱼」王者荣耀 𝟚,https://live.iill.top/douyu/1984839
3447.19ms,「B站」无畏契约,http://dxa.yiandrive.com:39319/bilibili/22908869
3447.97ms,凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-7.ctv
3451.93ms,铁齿铜牙纪晓岚,https://live.iill.top/huya.php?id=11342396
3452.73ms,第一放映室,https://www.goodiptv.club/huya/11352979
3453.32ms,「央广」台海之声,https://tv.iill.top/fm/643?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3454.52ms,草帽丶海贼团997925,https://live.ottiptv.cc/douyu/997925
3454.60ms,黑龙江卫视,http://gfr.x3322.net:9901/tsfile/live/1094_1.m3u8
3457.19ms,CCTV8,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
3457.75ms,浙江卫视4K,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8
3458.76ms,CCTV11,https://migu.188766.xyz/?migutoken=f5b97b32f018426bf208edf4d7b9fcf3&id=CCTV11&type=yy
3459.37ms,大鹅观影,https://www.goodiptv.club/huya/30292065
3463.00ms,CCTV5+,http://120.238.94.82:9901/tsfile/live/1030_1.m3u8
3463.16ms,月光下,https://www.goodiptv.club/huya/20599549
3465.27ms,湖北卫视,https://stream1.freetv.fun/ce1abf22084a306c1058b614f0dc156557acb96111d2816dc78007bd890a6e0c.m3u8
3465.33ms,横而为己任,https://www.goodiptv.club/huya/26355837
3465.45ms,英雄联盟-小柴,http://dxa.yiandrive.com:39319/douyin/xiaochai1126
3465.63ms,「斗鱼」英雄联盟 𝟙,https://live.iill.top/douyu/288016
3468.34ms,新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=5ae42e8fda034ab7bf5171dafa0043e70cd12bcd716940c4572fde52ea92b0785f16f1bdbce4c83f5e075b250fe95668f19f8527dda57c27db24f95d412614d99c86a3a2d9341d88b5224b7068
3470.74ms,常熟民生,rtmp://cstvplay.21cs.cn/cstv2/cstv2
3471.30ms,长宁综合,rtmp://cnpull.sccnfb.com/live/123456
3471.85ms,小安追剧,https://www.goodiptv.club/huya/30439728
3473.51ms,剧情扣人心弦,https://www.goodiptv.club/huya/29465850
3474.02ms,我砸晕了牛顿奥1218414,https://live.ottiptv.cc/douyu/1218414
3474.59ms,豬哥亮歌廳秀「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv006?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3478.92ms,5首伤感DJ,http://wb.xn--dkw.xn--6qq986b3xl:5244/d/%E5%A4%A9/og1.mp4?mda-nd5cr584424xr57c/sc/cae_h264_delogo/1649238205192327499/mda-nd5cr584424xr57c.mp4
3479.75ms,浙江-舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8?contentid=2820180516001
3482.99ms,傲娇的超级赛亚人,https://live.ottiptv.cc/douyu/4373285
3485.36ms,千禧经典,http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
3485.50ms,和平精英,https://live.ottiptv.cc/douyu/999
3485.54ms,我是一颗小虎牙,https://www.goodiptv.club/huya/24314158
3487.04ms,HagnaChannel,https://www.goodiptv.club/huya/24692390
3489.11ms,发疯小丛品鉴甄学,https://www.goodiptv.club/huya/30080163
3489.64ms,「央广」文艺之声,https://tv.iill.top/fm/648?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3491.23ms,「B站」王者荣耀_𝟙,http://live.iill.top/bilibili.php?id=55
3493.49ms,葱花,https://www.goodiptv.club/huya/11352938
3493.68ms,CCTV5+,https://t.freetv.fun/live/cctv5-plus.php
3493.82ms,海南公共,http://153.0.171.163:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
3494.27ms,凤洋村贾克斯,https://www.goodiptv.club/huya/29982661
3495.54ms,绿春|澜露直播,https://zb-live.ynurl.com/lvchun/b02460f7-dfaf-4188-8906-4a915521bdf4.m3u8
3495.80ms,未来无限可能追寻者,https://www.goodiptv.club/huya/31002881
3496.19ms,小甜甜-悬疑电视剧,http://dxa.yiandrive.com:39319/yy/504368
3496.53ms,天津卫视|澜露直播,http://ak.cj022.com:10080/hls/1/index.m3u8
3498.91ms,定海路老夫子,https://www.goodiptv.club/huya/26355770
3503.09ms,小东北侃大片,https://www.goodiptv.club/huya/23110321
3503.25ms,风中的蜡烛,https://www.goodiptv.club/huya/20985856
3506.30ms,十趣文化,https://www.goodiptv.club/huya/23707143
3509.92ms,临淄新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=zblzxw
3510.55ms,嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-1.php
3512.03ms,「B站」无畏契约,http://live.iill.top/bilibili.php?id=22908869
3514.01ms,电影_梁家辉,https://live.iill.top/huya/11342429
3515.75ms,辛苦烧餅,https://www.goodiptv.club/huya/26355848
3517.75ms,永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed&quot;
3523.03ms,文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?fbl=
3524.58ms,张小宾电影,https://www.goodiptv.club/huya/29862176
3526.53ms,东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
3526.77ms,庄升秋,https://www.goodiptv.club/huya/29581262
3528.37ms,电影_小鬼头,https://live.metshop.top/huya/11352963
3528.45ms,五彩哥哥们,https://www.goodiptv.club/huya/29982633
3529.69ms,Edinburgh南空,https://www.goodiptv.club/huya/11352890
3530.48ms,昌邑综合|澜露直播,http://1.94.31.214/php/qilu.php?id=wfcyzh
3531.38ms,海口生活娱乐,http://8.138.7.223/tv/hainan.php?id=hktv3
3531.48ms,Joey-王祖贤,https://www.goodiptv.club/huya/30631750
3533.62ms,杨树,http://dxa.yiandrive.com:39319/douyin/456497901213
3534.01ms,本是凉薄之人怎暖他人,https://www.goodiptv.club/huya/21059630
3535.52ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=90ec1fec9d68b81a57600447989d07f36991aa61b8c4326b157e808a9708936512eae4c6777deb137597da627c6aeda1c609f4dd009d434672c6798fba04c925fe43bcecf3fa6847f848e962a8
3536.94ms,萌小鬼3928,https://live.ottiptv.cc/douyu/3928
3540.42ms,小雅很可爱,https://www.goodiptv.club/huya/29982648
3540.50ms,「虎牙」逆战,https://live.iill.top/huya/nsl2021
3542.75ms,CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=de4dac1e023dc5afe3e7c62341d5d7b0d315543badb4a09eb185cc1939351c71896ff533cde8be64c3fccafb6c55ed0228850a0f274064a2ac892613f1a71f2d5d6895c1dd2552150c4d9f9bc1
3547.23ms,足球TOP,https://www.goodiptv.club/huya/29982607
3548.64ms,晕倒羊一家,https://www.goodiptv.club/huya/25107026
3548.75ms,河北卫视MCP,https://live.ottiptv.cc/mcp/hebei.m3u8?userid=5559462299&sign=10249ed32ff8cefb1c4bfbf5bbd93fae0e22a1536be2d8658abd76dfca532ea18697b6a41e41c266b8d8c3730bf33144dcbe4be8661ba19dc58a74079965a3d40cf649744ab20f66a2519f71a5&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3549.00ms,山西卫视MCP,https://live.ottiptv.cc/mcp/shanxi.m3u8?userid=5559462299&sign=29f670436f043cdcf9c7e40da1edcc96f6d31638c67cf9e175a3aedf8c4154edee8f649f0c8b382610632a6b31fb16bf5aaf8e1c230e4d6d98d53907126181a8f293718ea9cd29c946d61d8fe7c5&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3549.23ms,骚年跟我来听歌,https://www.goodiptv.club/huya/11352974
3549.52ms,经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
3550.87ms,广州电视4K,http://8.138.7.223/tv/gd.php?id=gztv5
3552.98ms,「B站」第五人格,http://dxa.yiandrive.com:39319/bilibili/5555
3554.24ms,加班狗,https://www.goodiptv.club/huya/11352891
3554.44ms,大道遺所思,https://www.goodiptv.club/huya/26355768
3554.48ms,我是一颗小虎牙,https://www.goodiptv.club/huya/21241845
3555.62ms,Mentality桃,http://dxa.yiandrive.com:39319/douyin/394260640881
3556.10ms,虎牙院线,https://www.goodiptv.club/huya/16020022
3556.55ms,以为在何许,https://www.goodiptv.club/huya/30955238
3560.38ms,东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8
3560.98ms,農林衛視,https://t.freetv.fun/live/nong-lin-wei-shi.php
3562.16ms,瓦萨卡,https://www.goodiptv.club/huya/20969131
3562.29ms,NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
3563.15ms,解说_亮哥讲电影,https://live.metshop.top/huya/16144175
3563.61ms,短剧轻松自在,https://www.goodiptv.club/huya/31002878
3563.90ms,麋鹿,https://www.goodiptv.club/huya/11342419
3564.12ms,胖森,http://dxa.yiandrive.com:39319/douyin/jiaolianpangsen
3565.83ms,牡丹新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=hzmdxw
3567.50ms,CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=a825f44b603419477b95fed9f1e947fea9e27bcde29c94cf67aec76845bd588aa5c9914b79d29cb3014756c2909a95f0941589b5faaddc8b9eba64ec444d9c9999083bc0240af4f194167d81e3
3567.60ms,阿汤哥的梦中情人,https://www.goodiptv.club/huya/21059591
3567.79ms,崇阳综合|澜露直播,http://106.53.99.30/tv/hubei.php?id=cyzh
3567.91ms,河南卫视MCP,https://live.ottiptv.cc/mcp/henan.m3u8?userid=5559462299&sign=b97656bf0391329edd84a1fddab689b8149219d02970282e04a8f8f23ec1bd4be7567de67fbc90196389e8bc4178be724688756ad95287f8f9fe57424cb665caa6a24e8caedca04cdf79cbd78b&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3567.95ms,TVB古装大片,https://www.goodiptv.club/huya/23865025
3568.84ms,江西卫视,http://tvbox6.icu/tv/migu.php?id=jxws
3570.03ms,江苏卫视MCP,https://live.ottiptv.cc/mcp/jiangsu.m3u8?userid=5559462299&sign=417d1df3ef75404f7f0481e4843bb3509bf0e9ab2b8d90f2fb726b84ffd6e996a3b58e245199ffbf6c1223a9cf7310a15a6bb89e305859cb88643a9fd444c098be396b8746a70b576c284244970bea&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3572.83ms,五哥观影团,https://www.goodiptv.club/huya/30307366
3572.89ms,湖北衛視,https://t.freetv.fun/live/hu-bei-wei-shi-4.php
3573.83ms,异色档案,https://www.goodiptv.club/huya/20985841
3574.90ms,湖南卫视MCP,https://live.ottiptv.cc/mcp/hunan.m3u8?userid=5559462299&sign=42ab2d062347e2e8634b8605a0c48162444490086e44b27d07b3e6ed52a4f31073374a850c0448de96fb43af60bfea6416c320a21b23c923479f8b9d959ad950e235419481633c48d3c5fbb65d&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3575.29ms,神人公园,http://dxa.yiandrive.com:39319/bilibili/1817728740
3575.52ms,鬼吹灯之昆仑神宫,http://dxa.yiandrive.com:39319/huya/11601957
3579.95ms,克烈,http://dxa.yiandrive.com:39319/douyin/999146174230
3581.82ms,第一剧场,http://183.11.239.36:808/hls/98/index.m3u8
3582.27ms,战士吹沙埃,https://www.goodiptv.club/huya/30344039
3583.91ms,西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8?key=txiptv
3585.71ms,Muse小梅,https://www.goodiptv.club/huya/30573410
3586.72ms,RainyRabbits,https://www.goodiptv.club/huya/30080172
3586.73ms,内江东兴新闻,http://dxpull.njdxrm.cn/live/93f6de420192100084d4e49300000000/playlist.m3u8?wsSecret=5af4267b22744b16a7d4bb75fed6b7e7&wsTime=2019657600
3588.12ms,长春公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
3589.38ms,仰望星空慢直播,https://www.goodiptv.club/huya/29465892
3590.65ms,解说_越哥说电影,https://live.metshop.top/huya/15894162
3590.90ms,流浪者行,https://www.goodiptv.club/huya/20985829
3594.04ms,邯郸科技|澜露直播,http://ylt.7766.org:333/hls/31/index.m3u8
3594.33ms,「斗鱼」云顶之弈,http://live.iill.top/douyu.php?id=522423
3595.42ms,贵州卫视MCP,https://live.ottiptv.cc/mcp/guizhou.m3u8?userid=5559462299&sign=b7e086fe8a7efa48a8d7c418f1ffa47754f64fe331fec3f4526089b17fa8dd7261015170f9194b74de64fc535ebe63a6d9dc5fc2db1ba621aaa769d311b1dfdbd6fe549ed303f3f0577cfca3ce0ac9&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3597.57ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=ba552a2083efcc0e9cac8e15f58b13e090dab068fdb3997d064fd7e6e5f165824a5caaa619f3447f77d75712ad65bd76cb137741f46b0a28cb1afc020328b9b4ec1d3f8e8fed80beb6245b6544
3599.14ms,怀旧剧场MCP,https://live.ottiptv.cc/mcp/hjjc.m3u8?userid=5559462299&sign=06864acb09330ab0744cc8c0a91bacb999dbf735e9d3aee72632a0896888e1bab0e18d354985f2c431acf7b46bfbc4015c7f1aa5b47344e462a04c7fafac95212a0638f6a8d464f2dfbdc5cf&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3599.16ms,头上在眼前,https://www.goodiptv.club/huya/30307331
3603.55ms,VK棒棒鸡看剧,https://www.goodiptv.club/huya/29982640
3605.58ms,芳草细雨烟,https://www.goodiptv.club/huya/30080188
3607.96ms,刘德华-四大天王,https://www.goodiptv.club/huya/30631743
3608.47ms,电视精彩连续剧,https://www.goodiptv.club/huya/29465848
3608.80ms,足球那些事贰,https://www.goodiptv.club/huya/29982617
3609.43ms,扬州邗江频道,http://cm-wshls.homecdn.com/8c3.m3u8
3609.93ms,镇江-3,http://zjtv-wshls.homecdn.com/live/2aa58.m3u8
3615.69ms,方显出英仍无骨,https://www.goodiptv.club/huya/26355854
3617.86ms,CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=9c479e166888f001e1fb4ab5502e734251c68075cd89836a715137a1a2a4b18b60e282b0f1a308d6641c282600bd8db3cef99cb15edd0ab61d81c4d76d154bb464e3a02a75b167298c4747ce6f
3621.91ms,「B站」英雄联盟,http://dxa.yiandrive.com:39319/bilibili/6
3622.32ms,周星驰,https://live.iill.top/huya/11342412
3623.49ms,FRANCE24 English,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
3626.94ms,民視影劇「4gTV」,https://tv.iill.top/4gtv/litv-ftv09?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3627.86ms,内蒙古卫视MCP,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=5559462299&sign=0ab24f1031ad7f4204b24613559fd1f16d215882baad358c8edf746f19d336f9935f7cc2a1424420ae3f500c1d08eee4c5e4fb10456b3aa2a56f3e5dc8f53c4e9c2436cda658e07f705a742e90e82b265a&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3629.03ms,喜来乐狮子头,https://www.goodiptv.club/huya/21059580
3632.55ms,排球主播Yuki,http://dxa.yiandrive.com:39319/douyin/YuKipaiqiu
3633.34ms,青怏,https://www.goodiptv.club/huya/20969098
3633.53ms,Mezzo Live「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv083?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3634.57ms,鸡公碗,https://www.goodiptv.club/huya/23734211
3634.64ms,蓶1淳爷,https://www.goodiptv.club/huya/11336719
3636.35ms,小猫儿不爱吃鱼,https://www.goodiptv.club/huya/11601956
3637.86ms,Big笑工坊,https://www.goodiptv.club/huya/14776702
3638.71ms,贵州广播,https://satellitepull.cnr.cn/live/wx32gzwxwzhgb/playlist.m3u8
3639.20ms,北京纪实|澜露直播,http://47.108.20.161:8866/beijing/beijing.php?id=bjjs
3640.83ms,三沙卫视,http://8.138.7.223/tv/hainan.php?id=ssws
3641.66ms,湖南电影|澜露直播,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
3643.17ms,CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
3643.30ms,微微爱宝宝,https://www.goodiptv.club/huya/11342422
3646.02ms,熊妹撩电影,https://www.goodiptv.club/huya/15966357
3647.55ms,amc電影台「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv017?token=60a3fa55b35391e514cb41d2b6d37ce9c5670aac0cf17bd7759d2ffc34315aa9
3649.10ms,王者荣耀浅陌,http://dxa.yiandrive.com:39319/douyin/Dylu111235
3650.21ms,新疆卫视,http://tvbox6.icu/tv/migu.php?id=xjws
3651.09ms,Fight、Girl,https://www.goodiptv.club/huya/11352895
3651.37ms,DW News,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8
3651.67ms,解说_顾久撩电影,https://live.metshop.top/huya/16422212
3653.70ms,我是一颗小虎牙,https://www.goodiptv.club/huya/21241801
3655.81ms,柚柚,https://www.goodiptv.club/huya/30080197
3658.15ms,CCTV4,https://play.kankanlive.com/live/1698234936258960.m3u8
3662.23ms,-小癲,https://www.goodiptv.club/huya/11602065
3664.75ms,西西姐姐,https://www.goodiptv.club/huya/29581116
3665.85ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-18.ctv
